label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
squ18;uni-wow;uni-wow;kekeke;castaña;tac-tac;tac tac;tac tac;blink;brauw;当然哦;當然囉;だもんね;알아알아;фундук
tig00;grrrolf;grrrolf;brüll;grooorf;grooorf;grrrufff;grrrufff;grrrolf;grrrolf;王;王;だガー;근데;гр-р-рольф
tig01;mango;mango;mango;turista;gurruf;banane;banane;mango;mango;完全;完全;まったく;내참;манго
tig02;grrrRAH;grrrRAH;grrrummel;bengala;raaarruf;grouaaah;grouaaah;grrrRAH;brrrrulll;虎虎;虎虎;だトラ;으르렁;р-рык
tig03;growf;growf;schnurf;mi vida;gri-gruá;ma souris;ma souris;grouf;grommf;是喔;是喔;なのぉー;쪼옥쪽;р-р-рф
tig04;flexin';flexin';krrrrrr;macoque;macoque;rebelote;mes abdos;joggingrrr;flex;但是;但是;じゃが;어흥;р-разминка
tig05;ooh la la;ooh la la;kchhh;mindundi;mindundi;grou grou;grou grou;smack;olala;啊哈;啊哈;アハ～ン;잇힝;о-ля-ля
tig06;glimmer;glimmer;prrr;guiñito;ruarri;croky;la vie;yeppa;witje;雪豹;雪豹;でヒョウ;그래호;хлоп-хлоп
wol00;harrumph;harrumph;harrumff;ejem;ejem;mmmph;mmmph;arrrgh;huil;不是嘛;不是嘛;やんか;그렇잖여;фыр-р-рф
wol01;ah-rooooo;ah-rooooo;auuuuuu;auuuh;auuuh;ah rooooo;ah rooooo;etchuuuu;aooooeee;不然呢;不然呢;だぜよ;봐봐;ау-у-у
wol02;snarrrl;snarrrl;knurrr;grauuuh;grauuuh;snurffff;snurffff;zanna;snauw;罗罗;羅羅;のな;거봐;ау-рр
wol03;snappy;snappy;jaulll;auf-auf;auf-auf;sbam;bing bang;snappy;hap;漂亮;漂亮;ステキね;멋져;цап
wol04;ohmmm;ohmmm;heuuul;ooomm;ooomm;peuchère;loudonc;gnams;eh;咳呵;咳呵;ゴホゴホ;음음;ом-м-м
wol05;uff da;uff da;ähmmm;auuuff;auuuff;mon loulou;mon loulou;uuuff;fjord;就是说哇;就是說哇;なのだわ;유행이야;хрусть
wol06;cha-chomp;cha-chomp;braul;en-ñac;en-ñac;sagouin;sagouin;fabuuula;knauw;这倒是;這倒是;ですダス;콜록콜록;грызь
wol08;piffle;piffle;scholli;aú-aú;aú-aú;crocroque;crocroque;arruuu;nonsens;喔呵呵;喔呵呵;だわよ;그러하다;вздор
wol09;airmail;airmail;ahiii;auuu;auuu;mumuseau;mumuseau;uuuhlalà;luchtpost;花花;花花;フワワ;후와와;пилот
wol10;alpha;alpha;ahuuu;aujujú;aujujú;garooouuu;garooouuu;sgnack;alfa;喔耶;喔耶;オゥイェ;오우예;вожак
wol12;foxtrot;foxtrot;foxtrott;maravilla;ulalilá;trottine;trottine;foxtrot;foxtrot;呀哈;呀哈;アハッ;아하핫;фокстрот
